threshold,true_positives,false_positives,false_negatives,true_negatives,precision,recall,fraud_dollars_captured,fraud_dollars_missed,review_cost,decision_cost
0.09879396984924622,64,44,15,45446,0.5925925925925926,0.810126582278481,6627.54,1610.7199999999998,220.0,1830.7199999999998
0.10130150753768843,64,43,15,45447,0.5981308411214953,0.810126582278481,6627.54,1610.7199999999998,215.0,1825.7199999999998
0.10380904522613066,64,41,15,45449,0.6095238095238096,0.810126582278481,6627.54,1610.7199999999998,205.0,1815.7199999999998
0.10631658291457287,64,41,15,45449,0.6095238095238096,0.810126582278481,6627.54,1610.7199999999998,205.0,1815.7199999999998
0.10882412060301508,64,40,15,45450,0.6153846153846154,0.810126582278481,6627.54,1610.7199999999998,200.0,1810.7199999999998
0.11133165829145729,64,39,15,45451,0.6213592233009708,0.810126582278481,6627.54,1610.7199999999998,195.0,1805.7199999999998
0.1138391959798995,64,37,15,45453,0.6336633663366337,0.810126582278481,6627.54,1610.7199999999998,185.0,1795.7199999999998
0.11634673366834171,64,37,15,45453,0.6336633663366337,0.810126582278481,6627.54,1610.7199999999998,185.0,1795.7199999999998
0.11885427135678392,64,36,15,45454,0.64,0.810126582278481,6627.54,1610.7199999999998,180.0,1790.7199999999998
0.12136180904522613,64,33,15,45457,0.6597938144329897,0.810126582278481,6627.54,1610.7199999999998,165.0,1775.7199999999998
0.12386934673366834,64,29,15,45461,0.6881720430107527,0.810126582278481,6627.54,1610.7199999999998,145.0,1755.7199999999998
0.12637688442211056,64,28,15,45462,0.6956521739130435,0.810126582278481,6627.54,1610.7199999999998,140.0,1750.7199999999998
0.12888442211055276,64,28,15,45462,0.6956521739130435,0.810126582278481,6627.54,1610.7199999999998,140.0,1750.7199999999998
0.13139195979899498,64,28,15,45462,0.6956521739130435,0.810126582278481,6627.54,1610.7199999999998,140.0,1750.7199999999998
0.13389949748743718,64,27,15,45463,0.7032967032967034,0.810126582278481,6627.54,1610.7199999999998,135.0,1745.7199999999998
0.1364070351758794,64,26,15,45464,0.7111111111111111,0.810126582278481,6627.54,1610.7199999999998,130.0,1740.7199999999998
0.1389145728643216,64,26,15,45464,0.7111111111111111,0.810126582278481,6627.54,1610.7199999999998,130.0,1740.7199999999998
0.14142211055276382,64,26,15,45464,0.7111111111111111,0.810126582278481,6627.54,1610.7199999999998,130.0,1740.7199999999998
